snapshot,arm,anchor_physical_distance_m,anchor_success,inversion_hit,best_corrective_advantage_m,best_any_advantage_m,best_improvement_per_query_m,any_success_gain,selected_success_any,best_selected_distance_m,native_rejected_fraction,auxiliary_prefers_fraction,directional_positive_fraction,mean_crod_score,mean_native_rank_fraction,mean_auxiliary_rank_fraction,mean_action_distance_from_anchor
71,crod_directional,0.059321556948360867,0,1.0,0.023275154943476352,0.023275154943476352,0.002909394367934544,1.0,1.0,0.036046402004884515,1.0,1.0,1.0,0.34729166666666667,0.9149999999999999,0.03375,3.738989834246847
71,dino_best_rejected,0.059321556948360867,0,1.0,0.028193678330946433,0.028193678330946433,0.003524209791368304,1.0,1.0,0.031127878617414433,1.0,1.0,1.0,0.2958236111111111,0.7383333333333333,0.011666666666666667,3.825314058226198
71,native_uncertainty_diverse,0.059321556948360867,0,1.0,0.021504545133892786,0.021504545133892786,0.002688068141736598,1.0,1.0,0.03781701181446808,1.0,0.375,0.375,0.08248611111111112,0.6070833333333334,0.5012500000000001,4.134966181808969
71,random_rejected,0.059321556948360867,0,1.0,0.021681580324378176,0.021681580324378176,0.002710197540547272,1.0,1.0,0.03763997662398269,1.0,0.125,0.125,0.02581111111111111,0.4708333333333333,0.69625,3.621618733584106
71,rejected_action_diverse,0.059321556948360867,0,1.0,0.022749039684848905,0.022749039684848905,0.002843629960606113,1.0,1.0,0.03657251726351196,1.0,0.25,0.25,0.04937361111111111,0.53125,0.49624999999999997,4.423824001691349
72,action_diverse,5.898059818321144e-17,1,0.0,0.0,0.0,0.0,0.0,1.0,5.898059818321144e-17,1.0,0.5,0.5,0.012150000000000001,0.5070833333333333,0.3879166666666667,5.766549576246975
72,crod_directional,5.898059818321144e-17,1,0.0,0.0,0.0,0.0,0.0,1.0,5.898059818321144e-17,1.0,1.0,1.0,0.1108611111111111,0.71625,0.06166666666666666,4.595661913891057
72,dino_best_rejected,5.898059818321144e-17,1,0.0,0.0,0.0,0.0,0.0,1.0,5.898059818321144e-17,1.0,1.0,1.0,0.05765277777777778,0.2833333333333333,0.011666666666666667,4.51005149297622
72,native_uncertainty_diverse,5.898059818321144e-17,1,0.0,0.0,0.0,0.0,0.0,1.0,5.898059818321144e-17,1.0,0.5,0.5,0.018227777777777777,0.47750000000000004,0.4425,5.245824742514601
72,random_rejected,5.898059818321144e-17,1,0.0,0.0,0.0,0.0,0.0,1.0,5.898059818321144e-17,1.0,0.375,0.375,0.005230555555555556,0.3358333333333333,0.35500000000000004,4.390887970561349
72,rejected_action_diverse,5.898059818321144e-17,1,0.0,0.0,0.0,0.0,0.0,1.0,5.898059818321144e-17,1.0,0.5,0.5,0.012150000000000001,0.5070833333333333,0.3879166666666667,5.766549576246975
73,action_diverse,1.476654301953908e-09,1,0.0,0.0,0.0,0.0,0.0,1.0,1.476654301953908e-09,1.0,0.25,0.25,0.014216666666666669,0.5841666666666667,0.5320833333333334,5.071453612567571
73,crod_directional,1.476654301953908e-09,1,0.0,0.0,0.0,0.0,0.0,1.0,1.476654301953908e-09,1.0,1.0,1.0,0.35983333333333334,0.8162499999999999,0.03125,4.413595493164946
73,dino_best_rejected,1.476654301953908e-09,1,0.0,0.0,0.0,0.0,0.0,1.0,1.476654301953908e-09,1.0,1.0,1.0,0.31346805555555557,0.6758333333333334,0.011666666666666667,4.381379982359741
73,native_uncertainty_diverse,1.476654301953908e-09,1,0.0,0.0,0.0,0.0,0.0,1.0,1.476654301953908e-09,1.0,0.625,0.625,0.09554305555555556,0.47125000000000006,0.3895833333333333,4.643153338844391
73,random_rejected,1.476654301953908e-09,1,0.0,0.0,0.0,0.0,0.0,1.0,1.476654301953908e-09,1.0,0.375,0.375,0.03388888888888889,0.44375,0.5104166666666666,4.121890088302063
73,rejected_action_diverse,1.476654301953908e-09,1,0.0,0.0,0.0,0.0,0.0,1.0,1.476654301953908e-09,1.0,0.25,0.25,0.014216666666666669,0.5841666666666667,0.5320833333333334,5.071453612567571
74,action_diverse,4.2999866172449356e-13,1,0.0,0.0,0.0,0.0,0.0,1.0,4.2999866172449356e-13,1.0,0.5,0.5,0.052095833333333334,0.5620833333333333,0.4608333333333334,5.468875137047968
74,crod_directional,4.2999866172449356e-13,1,0.0,0.0,0.0,0.0,0.0,1.0,4.2999866172449356e-13,1.0,1.0,1.0,0.20168333333333333,0.6795833333333333,0.042916666666666665,4.16031272498751
74,dino_best_rejected,4.2999866172449356e-13,1,0.0,0.0,0.0,0.0,0.0,1.0,4.2999866172449356e-13,1.0,1.0,1.0,0.14722361111111112,0.4479166666666667,0.011666666666666667,4.1253035543222065
74,native_uncertainty_diverse,4.2999866172449356e-13,1,0.0,0.0,0.0,0.0,0.0,1.0,4.2999866172449356e-13,1.0,0.375,0.375,0.019008333333333332,0.34750000000000003,0.5741666666666667,4.780130954191346
74,random_rejected,4.2999866172449356e-13,1,0.0,0.0,0.0,0.0,0.0,1.0,4.2999866172449356e-13,1.0,0.25,0.25,0.02347361111111111,0.47291666666666665,0.48624999999999996,4.192479746022215
74,rejected_action_diverse,4.2999866172449356e-13,1,0.0,0.0,0.0,0.0,0.0,1.0,4.2999866172449356e-13,1.0,0.5,0.5,0.052095833333333334,0.5620833333333333,0.4608333333333334,5.468875137047968
75,action_diverse,1.1911411685367734e-06,1,0.0,0.0,0.0,0.0,0.0,1.0,1.1911411685367734e-06,1.0,0.375,0.375,0.013670833333333333,0.375,0.425,6.393513157444455
75,crod_directional,1.1911411685367734e-06,1,0.0,0.0,0.0,0.0,0.0,1.0,1.1911411685367734e-06,1.0,1.0,1.0,0.11025138888888888,0.6220833333333333,0.052500000000000005,5.272095273295245
75,dino_best_rejected,1.1911411685367734e-06,1,0.0,0.0,0.0,0.0,0.0,1.0,1.1911411685367734e-06,1.0,1.0,1.0,0.0789263888888889,0.3525,0.011666666666666667,5.010299599820507
75,native_uncertainty_diverse,1.1911411685367734e-06,1,0.0,0.0,0.0,0.0,0.0,1.0,1.1911411685367734e-06,1.0,0.0,0.0,0.0,0.2716666666666667,0.4945833333333333,5.720620262893316
75,random_rejected,1.1911411685367734e-06,1,0.0,0.0,0.0,0.0,0.0,1.0,1.1911411685367734e-06,1.0,0.375,0.375,0.01281111111111111,0.41041666666666665,0.36375,4.550364680089043
75,rejected_action_diverse,1.1911411685367734e-06,1,0.0,0.0,0.0,0.0,0.0,1.0,1.1911411685367734e-06,1.0,0.375,0.375,0.013670833333333333,0.375,0.425,6.393513157444455
76,action_diverse,0.003358134951243466,1,0.0,0.0,0.0,0.0,0.0,1.0,0.003358134951243466,1.0,0.625,0.625,0.04591805555555556,0.5283333333333333,0.5187499999999999,4.580573153309506
76,crod_directional,0.003358134951243466,1,0.0,0.0,0.0,0.0,0.0,1.0,0.003358134951243466,1.0,1.0,1.0,0.39159444444444447,0.8975,0.06208333333333334,4.048295070508729
76,dino_best_rejected,0.003358134951243466,1,0.0,0.0,0.0,0.0,0.0,1.0,0.003358134951243466,1.0,1.0,1.0,0.2886694444444444,0.59125,0.011666666666666667,4.197228600442241
76,native_uncertainty_diverse,0.003358134951243466,1,0.0,0.0,0.0,0.0,0.0,1.0,0.003358134951243466,1.0,0.375,0.375,0.016988888888888887,0.4125,0.5733333333333334,4.291132620319185
76,random_rejected,0.003358134951243466,1,0.0,0.0,0.0,0.0,0.0,1.0,0.003358134951243466,1.0,0.75,0.75,0.15196527777777777,0.5641666666666666,0.2891666666666667,3.8916280306098296
76,rejected_action_diverse,0.003358134951243466,1,0.0,0.0,0.0,0.0,0.0,1.0,0.003358134951243466,1.0,0.625,0.625,0.04591805555555556,0.5283333333333333,0.5187499999999999,4.580573153309506
77,action_diverse,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.5,0.05812222222222223,0.5666666666666667,0.5391666666666666,3.888645086455478
77,crod_directional,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.3783930555555556,0.90125,0.033749999999999995,3.5361667161436716
77,dino_best_rejected,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.3468277777777778,0.7829166666666666,0.011666666666666667,3.4300426867094655
77,native_uncertainty_diverse,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.75,0.75,0.06886388888888889,0.38958333333333334,0.385,3.578753127929919
77,random_rejected,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.375,0.375,0.09827638888888889,0.665,0.5475,3.438892975952428
77,rejected_action_diverse,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.5,0.05812222222222223,0.5666666666666667,0.5391666666666666,3.888645086455478
78,action_diverse,0.03834775248227389,1,0.0,0.0,0.010362922712251078,0.0012953653390313847,0.0,1.0,0.027984829770022816,1.0,0.25,0.25,0.022120833333333333,0.34458333333333335,0.45416666666666666,6.474852818937143
78,crod_directional,0.03834775248227389,1,1.0,0.020587933009012557,0.020587933009012557,0.0025734916261265697,0.0,1.0,0.017759819473261336,1.0,1.0,1.0,0.1282791666666667,0.6483333333333333,0.027500000000000004,4.791620030440545
78,dino_best_rejected,0.03834775248227389,1,1.0,0.020587933009012557,0.020587933009012557,0.0025734916261265697,0.0,1.0,0.017759819473261336,1.0,1.0,1.0,0.1171416666666667,0.5404166666666667,0.011666666666666667,4.92722200203807
78,native_uncertainty_diverse,0.03834775248227389,1,0.0,0.0,0.01656781147606511,0.0020709764345081387,0.0,1.0,0.021779941006208784,1.0,0.375,0.375,0.03699583333333334,0.4604166666666667,0.4295833333333333,6.067430300097979
78,random_rejected,0.03834775248227389,1,0.0,0.0,0.013450102854264005,0.0016812628567830007,0.0,1.0,0.024897649628009888,1.0,0.125,0.125,0.0014513888888888892,0.46749999999999997,0.4558333333333333,4.53446175692053
